"E6010100","E6010200","E6010300","E6010400","E6010500","E6010600","E6010700","E6010800","E6010900","E6011000","E6011100","E6011200","E6011300","E6011400","E6011500","E6011600","E6011700","E6011800","E6011900","E6012000","E6012100","E6012200","E6012300","E6012400","E6012500","E6012600","E6012700","E6012800","E6012900","E6013000","E6013100","E6013200","E6013300","E6013400","E6013500","H0001600","H0003200","H0003300","H0003400","H0014700","R0000100","R0000600","R0009600","R0017300","R0173600","R0214700","R0214800","R0215310","R0216701","R0217502","R0304900","R0307100","R0407510","R0481600","R0618200","R0618300","R0618301","R0618901","R0898201","R1145001","R1520201","R1774000","R1890901","R1892220","R2258001","R2445401","R2734200","R2871101","R3074801","R3127300","R3127500","R3146100","R3279401","R3401501","R3403500","R3656901","R3657700","R4007401","R4008200","R4418501","R5103900","R5166901","R5626201","R6479600","R6480400","R7007300","R7704600","T0912400"
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,846,15,6,8,5,3,2,-4,8,2,1,0,2,504,17,19,32623,10,11,12,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,69,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,5606,5251,2,-4,847,20,1,14,3,2,1,2745,14,5,0,0,3,508,36,31,22976,15,16,16,16,155,16,4,16,16,0,16,16,60,1,0,32300,16,5,16,2080,16,1840,16,16,16,30000,16,3745,16,16,67500
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,5508,5333,3,1,848,20,3,12,5,3,2,0,12,6,0,0,0,506,29,30,32304,12,12,12,12,165,12,0,12,12,0,12,12,-4,-4,0,0,12,1,12,0,12,1960,12,12,12,14000,12,4280,12,12,30000
-4,-4,-4,-4,-4,857,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,5039,5399,3,0,849,18,29,12,5,3,2,532,12,5,0,0,3,502,33,35,36881,12,12,12,12,160,12,6,12,12,0,12,12,862,1,0,7000,12,6,12,1792,12,2480,12,12,12,21243,12,4000,12,12,20000
-4,-4,-4,-4,-4,-4,-4,187,749,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,5170,5873,2,0,850,17,3,-3,1,3,1,0,10,5,0,0,1,508,78,84,82620,12,12,13,13,150,13,4,13,13,0,13,13,320,1,0,15000,13,9,13,3070,13,1840,13,13,13,50000,13,4769,13,13,85000
-4,-4,-4,-4,339,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,3624,4954,3,1,851,19,6,12,1,3,1,2008,12,2,0,0,4,600,59,61,55782,12,12,12,12,150,12,5,12,12,0,12,12,172,1,0,29600,12,7,12,2014,12,2252,12,12,12,32511,12,4180,12,12,48000
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,718,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,5479,3955,2,-4,852,19,28,12,5,3,2,660,12,5,-5,-5,-5,504,26,29,28681,12,12,12,12,110,12,9,12,12,0,12,12,712,1,0,8000,12,11,12,1232,12,1680,12,12,12,8000,12,4280,12,12,21000
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,853,20,5,12,1,3,1,2898,12,5,0,0,1,507,91,99,98417,12,12,12,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,-4,-4,-4,-4,769,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,6094,4496,1,0,854,16,5,9,5,3,2,480,9,5,0,0,2,503,44,44,50954,11,12,12,12,140,12,8,12,12,0,12,12,761,1,0,2000,12,9,12,600,12,0,12,12,12,0,12,204,12,12,22000
-4,-4,-4,49,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,5793,5378,1,1,855,20,11,12,5,3,2,2640,12,7,0,0,2,504,77,75,61777,12,12,12,12,100,12,4,12,12,0,12,12,42,1,0,1500,12,5,12,198,12,-3,12,12,12,1000,12,1904,12,12,0
-4,-4,-4,-4,-4,-4,-4,-4,778,-4,-4,-4,778,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,5651,5520,1,1,856,18,11,13,5,3,2,851,13,7,0,0,6,505,71,79,83737,13,13,13,13,125,13,8,13,13,0,13,13,770,3,0,74283,13,13,13,1275,13,1580,13,-5,13,2800,13,2210,13,13,25000
-4,-4,-4,-4,-4,829,829,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,6207,3179,1,1,857,17,3,10,5,3,2,48,10,7,0,0,1,503,41,37,47207,12,13,13,13,110,13,4,13,13,0,13,13,820,1,1,15000,13,7,13,2365,13,1605,13,13,13,18000,13,4008,13,13,-5
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,858,15,6,8,5,3,2,-4,8,7,0,0,1,504,12,10,11710,10,11,12,12,113,12,7,12,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,12,40000,-5,-5,-5,-5,-5
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,587,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,5682,5789,1,1,859,18,11,11,1,3,1,560,11,3,0,0,4,511,22,27,23250,12,12,12,12,190,12,11,12,12,0,12,12,562,1,1,28700,12,13,12,2205,12,2250,12,12,12,39000,12,5995,12,12,46000
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,68,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,5682,5789,1,1,860,17,28,10,1,3,1,1195,10,3,1,0,6,508,64,68,69283,12,12,12,12,145,12,12,12,12,0,12,12,60,1,0,15000,12,14,12,2940,12,3300,12,12,12,18000,12,5088,12,12,37500
-4,667,-4,839,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,2626,5072,4,1,861,16,28,10,5,3,2,0,10,4,0,0,0,502,39,43,49173,12,12,12,12,140,12,2,12,12,0,12,12,832,1,0,27000,12,4,12,3528,12,3672,12,12,12,32000,12,7776,12,12,29000
-4,-4,-4,-4,657,658,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,5526,6070,2,0,862,20,6,11,5,3,2,0,11,3,0,0,0,501,48,52,41383,11,11,11,11,120,11,2,11,11,0,11,11,631,1,0,17000,11,6,11,960,11,1326,11,11,11,17000,11,2976,11,11,25000
-4,-4,-4,-4,-4,179,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,5658,6076,1,1,863,19,6,12,1,3,1,3060,12,5,0,0,2,600,49,35,38088,12,12,12,12,175,12,3,12,12,0,12,12,312,3,0,30000,12,6,12,3290,12,3540,12,12,12,56000,12,6060,12,12,125000
-4,-4,-4,-4,737,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,864,16,3,10,1,3,1,1100,10,5,0,0,2,509,41,36,32786,12,12,14,15,125,16,3,16,16,0,16,16,731,2,1,23500,16,5,16,2175,16,2306,17,17,20,32000,20,3360,-5,-5,-5
-4,-4,-4,-4,379,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,5548,5495,2,-2,865,19,3,12,1,3,1,2720,12,3,0,0,4,511,71,64,58337,12,12,12,12,235,12,4,12,12,0,12,12,211,1,0,24000,12,4,12,1880,12,2120,12,12,12,28900,-5,-5,12,12,33000
-4,-4,-4,-4,-4,669,669,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,6166,3973,1,1,866,15,28,7,5,3,2,-4,7,4,0,0,1,501,18,22,27315,9,10,11,12,100,12,4,12,12,0,12,12,641,1,0,3000,12,7,12,0,12,0,12,12,-5,-5,12,6637,12,-5,36000
-4,-4,-4,-4,717,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,867,14,6,8,5,3,2,-4,8,3,0,0,1,508,57,55,69101,10,11,12,12,113,12,5,12,12,0,12,12,711,1,0,27500,12,5,12,2430,12,2187,12,12,12,25000,12,900,12,-5,-5
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,638,858,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,5591,5587,2,-4,868,18,6,11,1,3,1,606,11,6,0,0,2,511,86,90,91600,13,13,13,13,180,13,7,-5,13,0,13,13,850,1,0,6821,14,13,15,3410,16,2380,16,18,18,23000,18,7105,19,19,40482
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,869,17,3,11,5,3,2,676,11,6,0,0,6,505,42,59,72213,12,12,12,12,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,12,7284,-5,-5,-5
-4,-4,-4,-4,-4,-4,-4,-4,628,839,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,5602,5273,2,-4,870,15,6,8,1,3,1,-4,8,8,0,0,3,509,7,7,9505,10,11,12,12,141,12,6,12,12,0,12,12,601,1,0,-2,12,11,12,-3,12,3620,12,12,12,25000,12,4440,12,12,-5
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,587,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,5378,5504,3,1,871,14,5,8,1,3,1,-4,8,8,0,1,2,510,51,56,70262,10,10,10,10,180,10,9,10,10,0,10,10,501,1,0,25000,10,13,10,5336,10,2490,10,10,10,23000,10,5700,10,10,0
-4,-4,-4,-4,-4,-4,398,-4,-4,189,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,5550,5783,2,1,872,18,6,12,1,3,1,-3,12,7,0,0,3,511,76,80,71872,13,13,13,13,180,13,7,13,13,0,14,15,322,1,0,11500,15,10,16,2850,16,3410,16,16,16,138775,16,6060,16,16,279816
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,857,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,873,17,6,10,1,3,1,1061,10,7,0,0,3,511,70,75,80046,12,14,15,15,170,16,12,16,16,0,17,17,842,2,0,14000,18,15,18,3358,18,3174,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,-4,-4,-4,-4,857,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,5550,5783,2,1,874,15,6,9,1,3,1,-4,9,7,0,0,2,508,84,90,94976,11,12,13,14,150,15,5,15,16,0,16,16,-3,2,0,25000,17,9,17,2652,17,4134,17,17,17,36000,18,5200,18,18,90000
-4,-4,-4,-4,-4,848,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,5543,5911,1,1,875,21,9,12,5,3,2,978,12,1,0,0,5,507,32,33,25657,12,12,12,12,125,12,8,12,12,0,12,12,840,1,0,20000,12,8,12,1634,12,1976,12,12,12,25000,12,5172,12,12,40000
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,427,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,5550,5783,2,-4,876,20,6,13,5,3,2,1504,13,1,0,0,4,505,88,89,79208,14,14,14,14,115,14,11,14,14,0,14,14,421,1,0,24000,14,12,14,1920,14,720,14,14,-5,-5,14,0,14,14,-5
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,5682,5789,1,1,877,16,3,10,1,3,1,44,10,4,0,0,2,508,-4,-4,-4,12,13,14,15,150,16,2,16,16,0,16,16,-4,-4,0,0,16,2,16,70,16,1782,16,17,17,20000,17,4158,17,17,130000
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,677,748,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,5615,5984,1,-4,878,14,6,8,5,3,2,-4,8,4,0,0,0,503,48,58,68575,10,11,12,12,115,12,7,12,12,0,12,12,742,1,0,25100,12,12,12,2089,12,2244,12,12,12,138775,12,6240,-5,-5,50000
-4,-4,-4,-4,-4,-4,-4,-4,-4,857,-4,857,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,5724,5881,1,0,879,14,3,8,5,3,2,-4,8,4,0,0,0,504,55,61,79765,10,11,12,13,120,14,4,14,14,0,15,16,842,1,0,15000,16,12,16,1980,16,1749,16,17,17,28000,17,4614,18,18,52900
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,5296,5126,2,1,880,22,28,14,5,3,2,0,14,2,0,0,0,502,-4,-4,-4,16,17,17,17,135,17,0,17,17,0,17,17,-4,-4,0,0,17,0,17,0,17,0,17,17,17,0,17,0,17,17,0
-4,-4,-4,-4,-4,-4,-4,-4,-4,17,679,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,5550,5783,2,1,881,18,3,12,1,3,1,1258,12,5,1,0,3,510,81,80,80898,14,15,16,16,160,16,8,16,16,0,16,16,582,1,0,32500,16,11,16,3120,16,2940,16,16,16,60000,16,5200,16,16,8000
-4,-4,-4,-4,-4,-4,-4,-4,-4,927,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,5561,5469,2,1,882,16,3,10,1,3,1,2159,10,5,0,0,4,511,59,56,64498,12,13,14,15,162,16,7,16,16,0,16,16,174,2,1,19700,16,10,16,2120,16,2000,16,16,16,30000,16,4905,16,16,42000
-4,-4,-4,-4,-4,-4,697,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,5550,5783,2,1,883,14,3,8,5,3,2,-4,8,5,0,0,1,503,57,56,75516,10,11,12,13,130,14,4,14,15,0,15,15,682,1,1,25000,15,7,15,2208,15,2650,15,15,15,38500,15,3840,15,15,30000
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,859,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,3651,5569,3,1,884,20,6,13,5,3,2,700,13,3,0,0,1,508,99,97,98089,14,15,16,-3,120,16,10,16,17,0,18,18,852,2,0,16610,18,13,18,2240,18,1680,18,18,18,40385,18,3880,18,18,52000
-4,-4,-4,-4,-4,-4,-4,-4,-4,669,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,5810,5330,1,1,885,17,5,10,1,3,1,768,10,2,0,0,4,507,91,85,81330,12,13,14,14,150,14,6,14,14,0,14,14,641,1,0,6000,15,10,15,424,15,15,15,16,16,21000,16,5040,16,-5,37000
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,927,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,4417,5856,2,0,886,18,11,11,5,3,2,732,11,4,0,0,5,507,76,89,92741,13,14,15,15,118,16,13,16,17,0,17,17,901,2,0,30000,17,14,17,2040,17,2360,17,17,18,44722,18,2160,18,18,78600
-4,-4,-4,-4,857,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,5550,5783,2,0,887,18,11,11,5,3,2,65,11,4,0,0,2,503,42,51,56311,13,14,15,16,140,16,5,16,16,0,16,16,842,2,0,3500,16,6,17,775,17,1372,17,17,17,6500,17,8428,18,18,59000
607,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,5526,6070,2,-4,888,20,11,12,1,3,1,-3,12,2,0,0,2,601,26,29,21826,12,12,12,12,175,12,2,12,12,0,12,12,580,1,1,28000,12,2,12,2856,12,2912,12,12,12,43000,12,4845,12,12,50000
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,5541,4096,3,0,889,20,11,13,5,3,2,1150,13,2,0,0,4,507,49,52,45056,13,13,13,13,140,13,5,13,13,0,13,13,-4,-4,0,0,14,5,14,66,14,342,14,14,14,5000,14,3720,15,15,24000
-4,-4,-4,-4,-4,888,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,5658,6076,1,1,890,20,3,13,1,3,1,888,13,5,1,0,4,601,91,90,82756,15,15,16,16,180,17,7,19,19,0,19,19,882,1,0,51000,19,7,19,2695,19,2940,19,19,19,138775,19,6780,19,19,279816
-4,-4,-4,-4,-4,-4,-4,-4,567,-4,567,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,5591,5587,2,1,891,18,6,12,1,3,1,2764,12,1,0,0,6,509,60,53,42935,12,12,12,12,145,12,8,12,12,0,12,12,560,1,0,34700,12,11,12,2280,12,1440,12,12,12,48000,12,4440,12,12,36000
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,657,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,2550,4081,4,1,892,16,11,10,5,3,2,583,10,5,1,1,3,503,63,45,49165,10,12,12,12,127,12,11,12,12,0,12,12,630,1,0,21000,12,13,12,-3,12,645,12,12,12,12000,12,675,12,12,0
-4,-4,-4,-4,669,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,5550,5783,2,-4,893,19,6,12,5,3,2,2360,12,3,0,0,1,503,47,41,45436,12,12,12,12,113,12,5,12,12,0,12,12,641,1,0,4000,12,5,12,240,12,6,12,12,12,1500,12,2272,12,12,23000
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,894,17,3,11,5,3,2,800,11,3,-5,-5,-5,510,-4,-4,-4,12,12,12,-5,-5,-5,-5,-5,-5,0,12,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,-4,158,109,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,5170,5873,2,-4,895,17,28,11,5,3,2,780,11,4,0,0,2,500,89,85,86610,13,14,15,16,120,16,4,16,16,0,16,16,241,1,0,51000,16,7,16,2526,16,1501,16,16,16,2400,16,2060,16,16,-5
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,809,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,4199,3909,2,1,896,17,3,12,5,3,2,254,12,6,0,0,4,504,99,99,98804,14,15,16,16,145,16,9,16,16,0,16,16,802,3,0,15000,16,16,16,1920,16,1517,16,16,16,29000,16,2385,16,16,15000
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,857,848,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,4249,2401,4,1,897,15,3,9,5,3,2,-4,9,5,0,0,1,504,85,84,82852,11,12,12,13,150,13,9,14,14,0,14,14,830,1,0,720,14,18,14,0,14,0,14,14,14,0,14,0,14,14,0
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,867,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,5096,5101,2,1,898,14,3,8,5,3,2,-4,8,5,0,0,1,504,71,74,79576,10,11,12,13,110,14,8,15,16,0,16,16,860,3,0,10020,16,14,16,765,16,744,16,16,16,15000,16,3520,16,16,40000
-4,-4,-4,-4,-4,-4,-4,-4,69,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,5380,5792,3,1,899,21,3,15,1,3,1,2800,15,5,0,1,2,510,93,86,83208,15,15,15,15,180,15,5,15,15,0,15,15,60,3,0,48000,15,9,15,2856,15,2400,15,15,15,35000,15,5400,15,15,31000
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,5702,5112,2,1,900,17,5,11,5,3,2,942,11,5,0,0,4,507,79,73,72257,13,14,14,14,120,14,12,15,15,0,15,15,-4,-4,0,200,15,13,15,0,15,3060,15,15,15,12000,15,120,15,15,0
-4,-4,-4,-4,748,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,901,14,5,9,5,3,2,-4,9,5,0,0,1,506,69,64,73871,10,12,13,14,150,15,4,15,16,0,16,16,742,1,0,21500,16,5,16,2688,16,2400,16,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,-4,-4,937,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,4019,5383,2,1,902,16,3,9,1,3,1,104,9,4,-1,0,2,602,76,73,82490,11,12,13,14,205,15,5,15,17,0,17,17,910,2,0,21000,17,7,17,3016,17,960,17,17,17,42000,17,6272,17,17,64320
-4,-4,-4,-4,-4,-4,-4,-4,69,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,5746,4794,1,1,903,17,3,10,1,3,1,1165,10,5,0,0,5,511,-4,-4,-4,13,13,13,14,165,14,7,14,14,0,14,14,60,1,1,28000,14,9,14,2400,14,2600,14,14,14,47000,14,5775,14,14,65000
-4,-4,-4,-4,-4,-4,-4,-4,-4,748,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,904,15,6,8,5,3,2,-4,8,4,0,0,0,505,29,34,46394,11,12,13,14,125,15,3,15,15,1,15,15,742,3,0,0,15,10,15,1750,-5,-5,-5,15,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,847,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,905,17,6,10,5,3,2,1029,10,4,0,0,2,505,56,47,51552,12,12,12,12,140,12,3,12,12,1,12,12,830,1,0,17000,12,4,12,2000,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,319,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,5602,5273,2,1,906,14,3,8,5,3,2,-4,8,3,0,0,0,506,89,89,93511,11,12,13,14,200,15,9,16,17,-5,-5,17,542,1,0,30000,17,16,17,1080,17,2600,17,17,17,40000,17,1888,19,19,90000
